0	0	0.05492424242424243	0.05492424242424243	0.034090909090909095	0.10700757575757576	0.04450757575757577	0.034090909090909095	0.04450757575757577	0.04450757575757577	0.023674242424242428	0.023674242424242428	0.07575757575757576	0.034090909090909095	0.023674242424242428	0.034090909090909095	0.023674242424242428	0.034090909090909095	0.05492424242424243	0.05492424242424243	0.023674242424242428	0.1278409090909091	0.023674242424242428	0.023674242424242428
1	1	0.08618654073199528	0.04722550177095632	0.01475796930342385	0.04073199527744983	0.0667060212514758	0.0667060212514758	0.20306965761511217	0.021251475796930343	0.01475796930342385	0.01475796930342385	0.04073199527744983	0.02774498229043684	0.02774498229043684	0.0796930342384888	0.01475796930342385	0.01475796930342385	0.03423848878394333	0.0731995277449823	0.021251475796930343	0.06021251475796931	0.01475796930342385	0.01475796930342385
2	2	0.12618724559023067	0.04857530529172321	0.0067842605156037995	0.13215739484396202	0.18290366350067844	0.05753052917232022	0.07245590230664858	0.0067842605156037995	0.0067842605156037995	0.0067842605156037995	0.015739484396200817	0.030664857530529173	0.00976933514246947	0.04857530529172321	0.012754409769335144	0.02170963364993216	0.018724559023066488	0.06648575305291723	0.012754409769335144	0.06947082767978291	0.03962008141112619	0.0067842605156037995
3	3	0.01788375558867362	0.012419274714356682	0.012419274714356682	0.028812717337307506	0.08892200695479384	0.01788375558867362	0.07252856433184303	0.01788375558867362	0.012419274714356682	0.01788375558867362	0.03974167908594139	0.3512170889220069	0.012419274714356682	0.01788375558867362	0.07252856433184303	0.03974167908594139	0.023348236462990564	0.06706408345752608	0.012419274714356682	0.028812717337307506	0.023348236462990564	0.012419274714356682
4	4	0.020713463751438437	0.027042577675489073	0.014384349827387804	0.014384349827387804	0.1852704257767549	0.027042577675489073	0.033371691599539705	0.12197928653624857	0.014384349827387804	0.014384349827387804	0.039700805523590336	0.033371691599539705	0.014384349827387804	0.033371691599539705	0.21058688147295743	0.0903337169159954	0.014384349827387804	0.014384349827387804	0.014384349827387804	0.033371691599539705	0.014384349827387804	0.014384349827387804
5	5	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.09948542024013723	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566	0.042881646655231566
6	6	0.004779336994102095	0.009253609924750866	0.0036607687614399025	0.013727882855399635	0.051759202765914177	0.00701647345942648	0.005897905226764288	0.017083587553386213	0.00254220052877771	0.00254220052877771	0.018202155786048405	0.01149074639007525	0.008135041692088672	0.056233475696562944	0.6759202765914175	0.07077486272117145	0.005897905226764288	0.02043929225137279	0.00254220052877771	0.0036607687614399025	0.004779336994102095	0.0036607687614399025
7	7	0.027389277389277395	0.0979020979020979	0.01456876456876457	0.02097902097902098	0.027389277389277395	0.13636363636363638	0.046620046620046623	0.027389277389277395	0.01456876456876457	0.01456876456876457	0.05944055944055945	0.027389277389277395	0.01456876456876457	0.027389277389277395	0.02097902097902098	0.2773892773892774	0.02097902097902098	0.05303030303030303	0.01456876456876457	0.02097902097902098	0.02097902097902098	0.01456876456876457
8	8	0.00635386119257087	0.021714844295489456	0.0017455662616952942	0.014034352744030164	0.05320485965647256	0.012498254433738306	0.014802401899176093	0.016338500209467952	0.0017455662616952942	0.0017455662616952942	0.008658008658008658	0.010962156123446446	0.0017455662616952942	0.11464879206814692	0.5985197598100824	0.0201787459851976	0.003281664571987153	0.010962156123446446	0.004049713727133083	0.07624633431085044	0.004817762882279012	0.0017455662616952942
9	9	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.09415584415584417	0.04058441558441559	0.07629870129870131	0.05844155844155845	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559
10	10	0.02336928608115049	0.14201335387776065	0.006420133538777607	0.006420133538777607	0.09964047252182845	0.06856702619414484	0.012069851052901903	0.01489470980996405	0.006420133538777607	0.009244992295839754	0.026194144838212637	0.012069851052901903	0.006420133538777607	0.020544427324088343	0.1391884951206985	0.32562917308680017	0.012069851052901903	0.026194144838212637	0.012069851052901903	0.012069851052901903	0.012069851052901903	0.006420133538777607
11	11	0.023146595102314663	0.1449178128144918	0.008386447500838645	0.012076484401207649	0.03790674270379068	0.1449178128144918	0.023146595102314663	0.012076484401207649	0.008386447500838645	0.008386447500838645	0.026836632002683665	0.008386447500838645	0.008386447500838645	0.008386447500838645	0.0600469641060047	0.04159677960415968	0.008386447500838645	0.048976853404897686	0.008386447500838645	0.33679973163367993	0.012076484401207649	0.008386447500838645
12	12	0.021093895837222328	0.014933731566175099	0.004666791114429718	0.010826955385476948	0.08269553854769461	0.008773567295127871	0.014933731566175099	0.008773567295127871	0.004666791114429718	0.004666791114429718	0.08269553854769461	0.004666791114429718	0.004666791114429718	0.10938958372223259	0.5200672017920478	0.021093895837222328	0.006720179204778794	0.04573455292141124	0.008773567295127871	0.010826955385476948	0.004666791114429718	0.004666791114429718
13	13	0.02731983042863872	0.05840791333019313	0.011775788977861518	0.011775788977861518	0.1568535091851154	0.022138483278379653	0.016957136128120585	0.358926048045219	0.011775788977861518	0.016957136128120585	0.037682524729156855	0.016957136128120585	0.016957136128120585	0.016957136128120585	0.0635892604804522	0.02731983042863872	0.016957136128120585	0.022138483278379653	0.011775788977861518	0.04804521902967499	0.016957136128120585	0.011775788977861518
14	14	0.022727272727272728	0.06272727272727273	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.03272727272727273	0.14272727272727273	0.09272727272727273	0.022727272727272728	0.022727272727272728	0.04272727272727273	0.20272727272727273	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.03272727272727273	0.052727272727272734	0.022727272727272728	0.022727272727272728	0.03272727272727273	0.03272727272727273	0.022727272727272728
15	15	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.05741626794258373	0.03987240829346093	0.07496012759170655	0.03987240829346093	0.03987240829346093	0.09250398724082935	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.05741626794258373	0.03987240829346093
16	16	0.036656891495601175	0.036656891495601175	0.036656891495601175	0.05278592375366569	0.036656891495601175	0.08504398826979473	0.036656891495601175	0.036656891495601175	0.05278592375366569	0.036656891495601175	0.06891495601173021	0.05278592375366569	0.036656891495601175	0.06891495601173021	0.036656891495601175	0.036656891495601175	0.036656891495601175	0.036656891495601175	0.036656891495601175	0.06891495601173021	0.036656891495601175	0.036656891495601175
17	17	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.09415584415584417	0.04058441558441559	0.05844155844155845	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.07629870129870131	0.04058441558441559	0.04058441558441559	0.04058441558441559	0.04058441558441559
18	18	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.09586776859504133	0.04132231404958678	0.07768595041322315	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678	0.04132231404958678
19	19	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.11004784688995216	0.03987240829346093	0.05741626794258373	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.07496012759170655	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093	0.03987240829346093
20	20	0.034449760765550244	0.09760765550239235	0.02392344497607656	0.02392344497607656	0.02392344497607656	0.034449760765550244	0.0660287081339713	0.04497607655502393	0.02392344497607656	0.02392344497607656	0.02392344497607656	0.034449760765550244	0.034449760765550244	0.04497607655502393	0.034449760765550244	0.04497607655502393	0.02392344497607656	0.07655502392344499	0.055502392344497616	0.18181818181818182	0.02392344497607656	0.02392344497607656
21	21	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.09764309764309766	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.06060606060606061	0.04208754208754209	0.04208754208754209
22	22	0.045547499535229595	0.10485220301171222	0.004647704034207102	0.010782673359360477	0.08235731548614984	0.023052612009667225	0.023052612009667225	0.027142591559769474	0.004647704034207102	0.004647704034207102	0.03327756088492285	0.023052612009667225	0.006692693809258227	0.012827663134411601	0.03941253021007622	0.03532255065997397	0.006692693809258227	0.0291875813348206	0.004647704034207102	0.4647704034207102	0.008737683584309352	0.004647704034207102
23	23	0.04208754208754209	0.06060606060606061	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.09764309764309766	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209	0.04208754208754209
24	24	0.03156565656565657	0.10101010101010102	0.03156565656565657	0.10101010101010102	0.045454545454545456	0.12878787878787878	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.05934343434343435	0.03156565656565657	0.045454545454545456	0.045454545454545456	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657	0.03156565656565657
25	25	0.03519061583577713	0.03519061583577713	0.024437927663734118	0.03519061583577713	0.07820136852394918	0.03519061583577713	0.03519061583577713	0.03519061583577713	0.024437927663734118	0.024437927663734118	0.03519061583577713	0.3147605083088954	0.024437927663734118	0.05669599217986315	0.024437927663734118	0.024437927663734118	0.024437927663734118	0.024437927663734118	0.024437927663734118	0.03519061583577713	0.024437927663734118	0.024437927663734118
26	26	0.01560379918588874	0.14246947082767977	0.005653550429669833	0.047942107643600185	0.1350067842605156	0.01560379918588874	0.02306648575305292	0.10018091361374944	0.005653550429669833	0.005653550429669833	0.037991858887381276	0.06784260515603799	0.005653550429669833	0.16734509271822703	0.1250565355042967	0.010628674807779287	0.02804161013116237	0.02057892356399819	0.013116236996834013	0.00814111261872456	0.013116236996834013	0.005653550429669833
27	27	0.0037791307999160196	0.058051648120932185	0.002624396388830569	0.011862271677514172	0.03495695989922318	0.013017006088599624	0.011862271677514172	0.006088599622086921	0.0037791307999160196	0.0037791307999160196	0.06267058576527398	0.009552802855343271	0.002624396388830569	0.15851354188536637	0.5592063825320176	0.011862271677514172	0.0037791307999160196	0.016481209321855973	0.0037791307999160196	0.016481209321855973	0.002624396388830569	0.002624396388830569
